# Ignition 8.3.8 public REST operation catalog generated from a real Gateway /openapi.json.
# source_sha256=41b205cdfa44fc7513903cc86f6996d23e19a84bcf4f08b8fdd9eaef05898d4f
# method<TAB>path_template<TAB>owner_kind(platform|module|private-module)<TAB>required_module_ids(comma-separated or -)
DELETE	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/icons/{name}/{filename}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/icons/{name}/{filename}	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/icons/{name}/{filename}	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/themes/{name}	module	com.inductiveautomation.perspective
DELETE	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/themes/{name}/{filename}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/themes/{name}/{filename}	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/themes/{name}/{filename}	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/datafile/ignition/database-driver/{name}	platform	-
DELETE	/data/api/v1/resources/datafile/ignition/database-driver/{name}/{filename}	platform	-
GET	/data/api/v1/resources/datafile/ignition/database-driver/{name}/{filename}	platform	-
PUT	/data/api/v1/resources/datafile/ignition/database-driver/{name}/{filename}	platform	-
PUT	/data/api/v1/resources/datafile/ignition/service-connector/{name}	platform	-
DELETE	/data/api/v1/resources/datafile/ignition/service-connector/{name}/{filename}	platform	-
GET	/data/api/v1/resources/datafile/ignition/service-connector/{name}/{filename}	platform	-
PUT	/data/api/v1/resources/datafile/ignition/service-connector/{name}/{filename}	platform	-
PUT	/data/api/v1/resources/datafile/ignition/translations	platform	-
DELETE	/data/api/v1/resources/datafile/ignition/translations/{filename}	platform	-
GET	/data/api/v1/resources/datafile/ignition/translations/{filename}	platform	-
PUT	/data/api/v1/resources/datafile/ignition/translations/{filename}	platform	-
POST	/data/api/v1/resources/delete/com.inductiveautomation.alarm-notification/alarm-notification-profile	module	com.inductiveautomation.alarm-notification
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/agent-group	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/agent-management	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/eam-tasks	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/hw-license-management	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/leased-license-management	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/module-certificates	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/module-eulas	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.eam/remote-upgrade	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/delete/com.inductiveautomation.historian/historian-provider	module	com.inductiveautomation.historian
POST	/data/api/v1/resources/delete/com.inductiveautomation.mcp/server-config	private-module	com.inductiveautomation.mcp
POST	/data/api/v1/resources/delete/com.inductiveautomation.opcua.drivers.bacnet/BacnetIpLocalDeviceConfig	module	com.inductiveautomation.opcua.drivers.bacnet,com.inductiveautomation.opcua
POST	/data/api/v1/resources/delete/com.inductiveautomation.opcua/device	module	com.inductiveautomation.opcua
POST	/data/api/v1/resources/delete/com.inductiveautomation.perspective/fonts	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/delete/com.inductiveautomation.perspective/icons	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/delete/com.inductiveautomation.perspective/themes	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/delete/com.inductiveautomation.sip-notification/script-settings	module	com.inductiveautomation.phone-notification
POST	/data/api/v1/resources/delete/ignition/alarm-journal	platform	-
POST	/data/api/v1/resources/delete/ignition/api-token	platform	-
POST	/data/api/v1/resources/delete/ignition/audit-profile	platform	-
POST	/data/api/v1/resources/delete/ignition/database-connection	platform	-
POST	/data/api/v1/resources/delete/ignition/database-driver	platform	-
POST	/data/api/v1/resources/delete/ignition/database-translator	platform	-
POST	/data/api/v1/resources/delete/ignition/email-profile	platform	-
POST	/data/api/v1/resources/delete/ignition/gateway-network-incoming	platform	-
POST	/data/api/v1/resources/delete/ignition/gateway-network-outgoing	platform	-
POST	/data/api/v1/resources/delete/ignition/holiday	platform	-
POST	/data/api/v1/resources/delete/ignition/identity-provider	platform	-
POST	/data/api/v1/resources/delete/ignition/keyboard_layout	platform	-
POST	/data/api/v1/resources/delete/ignition/metrics-dashboard	platform	-
POST	/data/api/v1/resources/delete/ignition/oauth2-client	platform	-
POST	/data/api/v1/resources/delete/ignition/opc-connection	platform	-
